content,score,app_source
Làm thử thách ko nhận được xu . mất thời gian,3,vn.tiki.app.tikiandroid
"Không thay đổi được địa chỉ giao hàng, hỏng mất đơn",1,vn.tiki.app.tikiandroid
"Rất tệ, thà dùng shoppe còn hơn",1,vn.tiki.app.tikiandroid
Ứng dụng súcvật đéok có dịch vụ mong muốn như nạp thẻ áp dụng tiki xu,1,vn.tiki.app.tikiandroid
như c í!!!!!!,1,vn.tiki.app.tikiandroid
Mua cái thẻ nạp thanh toán xong hết bắt chờ trong khi đang cần liền chịu luôn,1,vn.tiki.app.tikiandroid
Quyết định xóa Tiki hồi đầu còn thấy ổn. Càng mua càng thấy đểu. Quyết định không sử dụng tiki nữa. Bán hàng đểu thì đừng hỏi tại sao khách hàng rời bỏ thương hiệu khác thâu tóm,2,vn.tiki.app.tikiandroid
nghèo khuyến mại . giá lại cao . auto ế dài .,1,vn.tiki.app.tikiandroid
"Tệ, lag kinh khủng tải vêd mua sách mà mãi ko đc, xoá app luôn. Quá tệ",1,vn.tiki.app.tikiandroid
"hoạt động chậm và không tiện như ứng dụng khác, Ấn vào xem shop mãi không đổi giao diện và thường thông báo lỗi, không có đơn vị giao hàng nhanh chỉ có giao hàng tiết kiệm. NÓI CHUNG LÀ BẰNG NHỮNH ỨNH DỤNG KHÁC.",1,vn.tiki.app.tikiandroid
App rất hay và hữu ích,5,vn.tiki.app.tikiandroid
Tạo tài khoản ko đc làm hoài ko xg tốn thời gian ko nên tại nếu nóng tính app như cc,1,vn.tiki.app.tikiandroid
Sợt 1 đằng ra 1 nẻo,3,vn.tiki.app.tikiandroid
"Sách thật,giao hàng nhanh",5,vn.tiki.app.tikiandroid
"Đối tác với home paylater mà muốn mua trước trả góp sao thì không cho, bắt xác thực tài khoản, mà bấm dô xác thực tài khoản thì không tuy cập vào camera được thì làm sao xác thực. Xử lí thì chậm trễ, hẹn hoài mà k thấy khắc phục lỗi. Cả tuần rồi chưa có câu trả lời thoã đán, chỉ gởi mail xin lỗi. 1 từ chán",1,vn.tiki.app.tikiandroid
"tiki vừa nhẹ vừa xịn , ăn đứt shopee",5,vn.tiki.app.tikiandroid
"Mới đặt 4 quyển trên tiki giao về mở hàng móp méo ở góc hết 4 quyển, t sợ con người Tiki rồi đó lần đầu cũng là lần cuối",1,vn.tiki.app.tikiandroid
"Không giao hàng đúng hạn, cskh hẹn trả lời nhưng không gọi",1,vn.tiki.app.tikiandroid
"Muốn ủng hộ mà không nổi, càng ngày càng thấy như quần què. Tiki coi thường trí tuệ người mua hay sao vậy? Tổng tiền thì tổng tiền thẳng ra, còn bày đặt ghi số tiền trước khi giảm giá và số tiền được giảm giá vào khâu thanh toán, rắc rối điên lên được. Chứng tỏ mình giảm giá được nhiều hay gì???",2,vn.tiki.app.tikiandroid
GH nhanh chóng. Sản phẩm bán k đa dạng,5,vn.tiki.app.tikiandroid
Như cc,1,vn.tiki.app.tikiandroid
Rất tốt,5,vn.tiki.app.tikiandroid
Rất tệ hại khi bị hủy đơn liên tục,1,vn.tiki.app.tikiandroid
lag giao diện ko dễ sử dụng ko còn là tiki nơi đáng để mua sách onl nhất nx h xài shopee mua sách hữu ích hơn nhiều,1,vn.tiki.app.tikiandroid
"? ""Rẻ mỗi ngày, không chỉ một ngày"" nhưng mà tủ lạnh mini Aqua store bán 2tr890 còn trên app bán hơn 3tr?????????????",3,vn.tiki.app.tikiandroid
"Mua đôi giày size 43 gửi size 34, xong đổi trả, lại gửi đôi size 38 đổi màu, cạn lời luôn Lên app đánh giá cửa hàng 1* thì app lại khômg cho Haizzz,... Chán",1,vn.tiki.app.tikiandroid
Tốt,5,vn.tiki.app.tikiandroid
Nhớ lên auto22h để tăng like người theo dõi miễn phí ná,1,vn.tiki.app.tikiandroid
Sau mấy năm khoá acc như điên như dại thì h tiki sắp chết rồi. Hả dạ t ghê. Đã éo ai mua còn làm màu học theo shopee khoá acc. Cho vừa. Giá thì cao km éo có freeship càng k mà còn làm màu. Chính sách ngu như này sống đến h này cũng tài,1,vn.tiki.app.tikiandroid
Vay 10 triệu không lãi tại LOAN33 . C0M,5,vn.tiki.app.tikiandroid
Dịch vụ rất hay đánh giá 1 sao,1,vn.tiki.app.tikiandroid
Tốt,5,vn.tiki.app.tikiandroid
"Trang ko phản hồi, ship mắc, giá sản phẩm cao.",3,vn.tiki.app.tikiandroid
"App lỗi, bị out liên tục",1,vn.tiki.app.tikiandroid
ko co vocher giảm giá người mới,1,vn.tiki.app.tikiandroid
Lừa đảo mà ko có bên còn lại,1,vn.tiki.app.tikiandroid
Như cc,1,vn.tiki.app.tikiandroid
Nên khắc phục lỗi lướt xem chi tiết sản phẩm thì app dừng hoạt động. Toàn phải đóng tab rồi vào lại mới được,4,vn.tiki.app.tikiandroid
Sao vào ko được ?,1,vn.tiki.app.tikiandroid
Tốt,5,vn.tiki.app.tikiandroid
"Biết lắng nghe khách hàng ạ, em có than là phí ship cao hơn tiền sách nên không dám đặt, tiki tặng liền cho mấy mã giảm giá phí ship, rất yêuuuu",5,vn.tiki.app.tikiandroid
Livable,5,vn.tiki.app.tikiandroid
tôi rất thích,5,vn.tiki.app.tikiandroid
Quá tệ,1,vn.tiki.app.tikiandroid
"Giao hàng siêu lâu, cập nhật đơn hàng cực kì cẩu thả =)) bộ phận chăm sóc khách hàng làm việc cho có hả? Trả lời qua loa theo văn mẫu. Đây chắc lần cuối đặt hàng trên Tiki quá😃",1,vn.tiki.app.tikiandroid
Happy Happy,5,vn.tiki.app.tikiandroid
Ứng dụng quá lag vào là bị văng ra ko thể sử sụng được.,1,vn.tiki.app.tikiandroid
Tốt,5,vn.tiki.app.tikiandroid
App như pịa mua có quyển sách bay hơn trăm chán chả muốn nói,1,vn.tiki.app.tikiandroid
ko nên,2,vn.tiki.app.tikiandroid
Nếu nói về chất lượng thì đây là app mua sắm khỏi phải lưỡng lự vì rất chất lượng nhé 👍,5,vn.tiki.app.tikiandroid
Ứng dụng tốt,5,vn.tiki.app.tikiandroid
Khá hài lòng khi có nhu cầu,5,vn.tiki.app.tikiandroid
giá quá cao,1,vn.tiki.app.tikiandroid
"ko làm game công bằng thì dẹp mẹ đi,game ghép trận ko bao h công bằng ,tướng bên mình thì yếu ko ra damge team bạn thì bắn như hack damge nổ cực to",1,com.garena.game.kgvn
"game nhiều trẻ trâu, mình mong nhà phát triển thay đổi sever theo trình độ của người chơi,mik mong phát triển sẽ thực hiện:((",1,com.garena.game.kgvn
ko rep tn tôi tạo 2 acc mới mà đăng nhập ko được mà còn báo lỗi nx rep tn của nick fb trúc phạm đi đăng nhập ko đc 2 email bỏ phí cay vãi lun ông nào làm bài đọc đc coment này thì hãy xử lí cho tôi tôi hiên tại rất bất mãn nếu ko xử lí trong vòng 1 tuần thì tôi đảm bảo 4 nick email phụ cũng cho 1 * lun rồi toi lấy nick email bame cho 1* nx tính đi 10acc thì mỗi cái 1* nhé ko 1 ngày là +1* nhé tôi ko đe doạ toi muốn các a xử lí,1,com.garena.game.kgvn
ko có 1 trận ra hồn team ngu đeí gánh nhổi,1,com.garena.game.kgvn
game rất nhiều người nói tục và từ ngữ xúc phạm khiến cho mỗi khi chơi game không có cảm giác thoải mái,1,com.garena.game.kgvn
mẹ ghép cho toàn đồng đội ngu,1,com.garena.game.kgvn
chơi lúc nào cx thua còn bị toxic đã vậy còn bị ks nữa,1,com.garena.game.kgvn
game lag nhiều,1,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
game như lòn rank đơn ghép toàn sv,1,com.garena.game.kgvn
game vui lắm nên trải nghiệm,5,com.garena.game.kgvn
game ko tối ưu cho người chơi trừ uy tính oan game như rác bị out game liên tục uy tính cũng vậy thu HOK nên qua bểnh chơi mượt hơn tối ưu hơn lồng lộn hơn tốt hơn game rác này nhiều .,1,com.garena.game.kgvn
Tốn nhiều dung lượng,3,com.garena.game.kgvn
hơi lagg vs nó cứ tự tải tài nguyên hơi khó chịu nhưng thích chơi,4,com.garena.game.kgvn
game rác,1,com.garena.game.kgvn
ghép đội ngu như cac,1,com.garena.game.kgvn
ghép trận ngu nhu cho ghép toàn trâu với bò,1,com.garena.game.kgvn
game chơi toàn gặp sv chơi phải tải này nọ lắm game rác cho sv chơi,1,com.garena.game.kgvn
lệch rank,1,com.garena.game.kgvn
"chơi game thua nhiều hơn cả thắng,khẩu hiệu pet bắt phải có khẩu hiệu vàng nhưng nhiều đứa lại có free làm ăn kiểu gì vậy!",1,com.garena.game.kgvn
"lag, ng chs k văn minh, mất acc, nhiều ng vào phá rank",3,com.garena.game.kgvn
dm t bị thoát trận xong dell dc chs bị trừ uy tín,1,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
trải nghiệm cực tệ với game can thiệp tỉ lệ ván đấu khiến người chơi ức chế,1,com.garena.game.kgvn
game hay,5,com.garena.game.kgvn
good game 🤓,5,com.garena.game.kgvn
"Ai xúi game cho một đóng hiệu ứng vô vậy? Hết tết rồi bỏ cái nền bắn pháo hoa dùm cái đi, mong game fix lại lỗi",2,com.garena.game.kgvn
tải với cập nhật tốn quá nhiều dung lượng rồi vừa cập nhật xong bắt tải đồ hoạ này nọ tải đồ hoạ mà vô chơi nó lag muốn banh cái đt với nó xếp lệch rank rồi cho tao đồng đội nhưl,2,com.garena.game.kgvn
game chơi kiểu gì mà ko sài chiêu đc lỗi tự đi chuyển mong game khắc phục,2,com.garena.game.kgvn
đc,3,com.garena.game.kgvn
ghép team như quần game thì lag,1,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
cơ chế ghép đơn chán,2,com.garena.game.kgvn
game buff chp con butterfly mạnh vaiz kăc,1,com.garena.game.kgvn
khá hay và vui và căng thăng,5,com.garena.game.kgvn
Lien quan mobie Cap nhat 2024,5,com.garena.game.kgvn
game khá nhiều trẻ châu thua cái là nói tục nói lại cái bắt đầu phá,2,com.garena.game.kgvn
"game như lol ghép toàn gặp team ngu ,afk,hack game",1,com.garena.game.kgvn
chịu game acc đăng nhập garena cx bị hack ko hỉu vận hành kỉu j,1,com.garena.game.kgvn
Ghép toàn thk ngu thua quài,4,com.garena.game.kgvn
ghép trận như đb,1,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
game như qq toàn hack máp ko,2,com.garena.game.kgvn
game lolll càng đánh càng đổ điên...mẹ game lom,1,com.garena.game.kgvn
nice,5,com.garena.game.kgvn
mía game càng ngày càng xuốg vl ghép trận toàn gặp 4 chân nhiều khi thấy 4 chân còn có giá trị hơn á,1,com.garena.game.kgvn
tạm,4,com.garena.game.kgvn
game hay nhưng bị mẹ gank nên đánh giá 1 sao đề nghị Garena khắc phục lỗi,1,com.garena.game.kgvn
Game lon,1,com.garena.game.kgvn
Game rác toàn bịp ko nên tải,1,com.garena.game.kgvn
oki á :],4,com.garena.game.kgvn
ko vô đồng đều lúc ban pick nên nhìu lúc khó chịu,2,com.garena.game.kgvn
ổn mà trận hơi lâu,5,com.garena.game.kgvn
máy mình yếu nên ko tải gói hình ảnh xong lúc mình đang chơi hoặc thoát ra vô lại thì liên quân tự tải mấy cái mình đã dừng tải xong lúc mình đang chơi thì tự tải xong mình bị văng game trừ uy tính đã rất nhiều lần game tự tải gói dữ liệu mình đã tạm dừng văng và trừ uy tính rất nhiều,1,com.garena.game.kgvn
ghép team như tật,1,com.garena.game.kgvn
"game hay , dễ nghiện🙆",5,com.garena.game.kgvn
game hay nhaaa,5,com.garena.game.kgvn
game j mà cứ lag là cứ trừ uy tín,2,com.garena.game.kgvn
trơi quày mà không tăng uy tín không chơi xh được gem lõ vãi,2,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
xóa đi tải lại ko vô đc cứ chạy ở 0% ý,4,com.garena.game.kgvn
game hay ko có nhưng,5,com.garena.game.kgvn
ghép trận toàn gặp phá afk mà tố cáo thì trừ có 7 uy tín,1,com.garena.game.kgvn
"game chán,garena hút máu, người chơi đơn ức chế bởi team,thua ko rõ lí do,game tồi không như ngày xưa",1,com.garena.game.kgvn
game hơn loll nói thật garena và nhà làm game tinmi ko sửa lỗi sữa tính năng thây đổi tính năng gép trận thì game chết meh đi là vứa,1,com.garena.game.kgvn
rat hay,5,com.garena.game.kgvn
load trận cả tiếng k cho vào out vào lại thì bị trừ uytin afk,3,com.garena.game.kgvn
"game h rác vl,nó rõ ràng đứng yên trong tế đàn thậm chí còn không nhúc nhích một tí nào mà không tính là afk đồng đội afk thì vẫn bị trừ sao như thường trả lại cơ chế game cũ đây",1,com.garena.game.kgvn
game chs hút máu vổn lài ra,1,com.garena.game.kgvn
thế dell nào vào game bị đơ ra ko có thao tác được,1,com.garena.game.kgvn
game đc,5,com.garena.game.kgvn
ghép cc đm chọn đg chính mid ghép toàn bắt ik ad nó chọn ad phá hủy trận thì phạt game như cl,1,com.garena.game.kgvn
"Hệ thống tố cáo, tính điểm, vai trò thiếu xác thực, ai tôn trọng sự công bằng thì không nên chơi",1,com.garena.game.kgvn
đánh giá 5 sao,1,com.garena.game.kgvn
game chơi vui vãi chưởng nhưng mong anh gà tặng cho em thẻ giá 999qh nhe nhưng game qias hay,5,com.garena.game.kgvn
"game kiểu cố làm khó mih á,ghép team toàn mấy bọn nghỉ hè,phá r tố cáo tùm lum🥰",1,com.garena.game.kgvn
"ghép team đầu toàn bã mía đè tem. Chơi thua liên tục, feed 11 mạng mà tố cáo không bị trừ uy tín, cay cú éo tả được. Game chiến thuật mà thắng bại tại con lính, cuối game full đồ chí mạng mà đánh không tuột máu. Khi nào giảm sức mạnh con lính thì tao tải lại.",1,com.garena.game.kgvn
nói tối ưu r biết khi nào tối ưu o điện thoại tôi nó không có màn xuất hiện với skin độ hoạ lại xấu dù đã chỉnh độ hoạ cao,1,com.garena.game.kgvn
10 điểm,5,com.garena.game.kgvn
ngày lễ không gửi rương chọn skin cho từng acc đi mà phải bắt nhập code,1,com.garena.game.kgvn
Không cho cài cài đạt trên nền tảng giả lập,1,com.garena.game.kgvn
được đấy.,5,com.garena.game.kgvn
quá hay,5,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
hay :)),5,com.garena.game.kgvn
ra lại aya cccv vào ngày 8/3 đi 😭,5,com.garena.game.kgvn
nhiều phá gems 10 chan trong đó co 9 chan ghép với phá gems mạng lác cho dù ko tải giảm đồ hoạ vẫn lác chơi ma thấy nản,1,com.garena.game.kgvn
quá tuyệt,5,com.garena.game.kgvn
Đang đi rừng bị mẹ kêu ăn cơm mong game khác phục lỗi,5,com.garena.game.kgvn
ổn,4,com.garena.game.kgvn
game rác,1,com.garena.game.kgvn
Xoá bớt mấy cái xàm đi lag lắm game ạ,3,com.garena.game.kgvn
game rác,1,com.garena.game.kgvn
game rác,1,com.garena.game.kgvn
rất hay nhưng hơi đơ,5,com.garena.game.kgvn
"game nặng quá, chơi ko mượt ạ",5,com.garena.game.kgvn
chơi hay,5,com.garena.game.kgvn
xếp team không hợp lí,1,com.garena.game.kgvn
ghép toàn bot,1,com.garena.game.kgvn
game rác như l ko nên chơi chơi sẽ bị bệnh tâm thần,1,com.garena.game.kgvn
vui nhưng mà tại sao ko có Skin zuka SS vậy,5,com.garena.game.kgvn
rất tốt,5,com.garena.game.kgvn
hệ điều ghép trận rác,1,com.garena.game.kgvn
game ghép lệch trình vl không gánh nổi,2,com.garena.game.kgvn
bạn thì kinh ròi,5,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
Game chơi vùi,5,com.garena.game.kgvn
Game hay,5,com.garena.game.kgvn
game rất là rác,1,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
game gì cứ vào là bắt đăng nhập lại hoài v ???,1,com.garena.game.kgvn
như đb,1,com.garena.game.kgvn
game ghép toàn súc vật 10 trận thì thua cả 10,1,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
hack j nhìu vl bay mẹ acc,1,com.garena.game.kgvn
vẽ bùa veres lưu ly long mẫu full là 150 lần mà vẽ 152 lần vẫn chx ra ngộ z 100gts 850k của tui mà game làm z hả,1,com.garena.game.kgvn
game dell j toàn SV chết nhiều thì chửi còn ăn nhiều kêu bảo hack chịu luôn!,1,com.garena.game.kgvn
dung lượng nặng quá,2,com.garena.game.kgvn
bị cấm thi đấu vì chọn đúng đường,1,com.garena.game.kgvn
"ghép trận toàn sv chơi game phá chuỗi thua liên tục gây tụt rank,ko đáng chơi nên xóa",1,com.garena.game.kgvn
"38* còn 20* thề game ghép trận nể luôn ghép cho toàn "" tuyển thủ"" team mình , đi đơn đct 2 mà ghép cho tinh anh , đúng chịu",1,com.garena.game.kgvn
t chiệu game ghép như cái l,1,com.garena.game.kgvn
hệ thống ghép trận như nịt,1,com.garena.game.kgvn
game chs hay mong gà rán cho mik nak thứ nguyên vệ thần,5,com.garena.game.kgvn
"Cảm ơn Dady 🐔 cho 12kQh ,Game rất hay",5,com.garena.game.kgvn
game cho tuất chới,1,com.garena.game.kgvn
game toàn gép team mình gà team bạn chs hay game như skibidi,1,com.garena.game.kgvn
game hay mấy con gà máy yếu thì biết cc j😏😏😏😏😏😏🤐🤐🤐🤐🐓🐓🐓🐓🐓🐓🐤🐤,5,com.garena.game.kgvn
chơi hay dễ chơi,3,com.garena.game.kgvn
"game như lolll chơi cờ liên quân như may rủi, mất cân bằng tướng vcl. Tóm lại là game rác",1,com.garena.game.kgvn
gặp đồng đội ngu như con bò ấy.,3,com.garena.game.kgvn
xếp rank nhu lon bò,1,com.garena.game.kgvn
ghép trận tàn tạ,1,com.garena.game.kgvn
tôi rất thích,5,com.garena.game.kgvn
hay,5,com.garena.game.kgvn
game ghép không công bằng không nên chơi không nên tải về.,1,com.garena.game.kgvn
tui thấy chơi hay mà chắc mấy ông ko hên thôi chứ tôi chơi chung v ah em vui gần chết ah em muốn team hay thì đi team 5,5,com.garena.game.kgvn
quá đã luônnn chơi rt mượt mà & ĐẲNG's CẤP,5,com.garena.game.kgvn
cái cơ chế gì cân bằng tỉ lệ thắng gì đó ắ là 1 cái sự thất bại trong cân bằng game ắ ghép thì siêu lệch mà hình như muốn cho người chs về gank bang đầu muốn cày thì phải cái này là muốn người chs bỏ game hả mà chắc t bỏ game trước game làm khó hiểu vl ?,1,com.garena.game.kgvn
toàn ghép cho tao toàn mấy đứa bị siđa,1,com.garena.game.kgvn
game hay nhưng chơi toàn thua,3,com.garena.game.kgvn
"đã xoá game, cơ chế xếp đội quá hãm, toàn xếp sv",1,com.garena.game.kgvn
chơi vài trận thắng là thua. chịu xóa game,1,com.garena.game.kgvn
"cho 0☆ luôn mới vừa,game nứng cc chúc china new year",1,com.garena.game.kgvn
"ghép team ko đúng trình độ. team mik thì toand test tướng,phá game,afk->team bn thì đánh như tuyển thủ",1,com.garena.game.kgvn
game càng ngày càng rác tố cáo hack quay vd gửi rồi mà vẫn ko thấy khoá,1,com.garena.game.kgvn
