feedback_text,is_PRODUCT,is_PRICE,is_SHIPPING,is_SERVICE,is_PLATFORM
rất tệ dùng mãi không sao bỗng nhiên đặt hàng không được app báo không thể giao hàng đến địa chỉ đã chọn vui lòng xóa hàng hoặc thay đổi địa chỉ mặc dù dùng mãi chả sao lộn cả mề,1,0,1,0,1
quá hay sale nhiều,0,1,0,0,0
rất không hài lòng với hệ thống của lazada tôi chẳng làm gì cũng bị dính cr01 báo cáo hỗ trợ thì gỡ được một thời gian lại bị,1,0,0,1,1
hàng 15 0 tiền ship 50 0 mắc v ai mà mua được t còn là học sinh nữa chứ,0,1,1,0,0
mọi thứ đều tốt,0,0,0,0,0
khuyên mọi mọi người đừng mua hàng lỗi lắm đểu hay lỗi kĩ thuật còn không đổi hàng nhắn tin thì không cần trả lời quá tệ,0,0,0,0,1
nâng cấp mấy ngày không xong,0,0,1,0,0
giá cả đắt không ưu đãi vip phải bỏ tiền ra mua,0,1,0,0,0
rất là hài lòng dao hàng nhanh,0,0,1,0,0
tiki kết hợp với cửa hàng bán lừa đảo à,0,0,0,1,1
tôi không hiểu tại sao bây giờ trồng cây 10 xu lại đặt về 12h trưa thay vì 00h như trước tỉ lệ fix hết quá nhanh không trồng kịp xu điểm danh nhiệm vụ cho quá ít mong sửa lại,0,1,1,0,0
xử lý đơn hàng lâu giao lâu hết xác nhận tới luân chuyển có 1 thùng bia trong sài gòn mà giao tận nửa tháng lần cuối đặt tiki,0,0,1,0,1
đơn hàng từ 21 9 đến bây giờ vẫn không đựoc giao khôg cập nhật không có trạng thái gì và không hủy đơn đựoc làm ăn vầy sao cạnh tranh laz shopee sợ luôn,0,0,1,1,1
nên co nhiều loại vỏ gối khác màu sạch sẽ trong gia đình mỗi nguoi dùng một màu không bị nhầm lẫn chất liệu sản phẩm êm đúng như quảng cáo giao hàng nhanh,1,0,1,0,0
cửa hàng giá rẻ vào nhanh,0,1,1,1,0
cực kì thất vọng đặt hàng hoãn chán chê r bắt đầu hủy đơn làm ăn chẳng ra thể thống gì,0,0,0,0,0
oki live,0,0,0,0,0
săn hàng giá rẻ ngon lành,1,1,0,0,0
nó có khả năng gọi đồ ăn hoă c đồ uống tôi đánh giá năm sao cho app này tôi rất thích nó,1,1,0,1,1
giao ha ng nhanh sa n phâ m châ t lươ ng gia re,0,0,1,0,0
không kiểm soát đăng ký mở cửa hàng đã tiếp tay cho bon gian lấy cắp thông tin đặt hàng rồi gửi bên ngoài thua tiktok quá xa anh em mua hàng nên cẩn thận xem lại lựa chọn tiktok chỉ cần người dùng đánh giá 1 sao là bị phạt và đóng băng tk lần 2 gở bỏ cửa hàng ngay đăng ký bán phải được xác thực giá không phải là giá ảo để dụ thu thập thông tin khách hàng anh em nên là người thông thái khi gửi trọn niềm tin nha khách hàng không phải là tham mà là họ tin tưởng thấy giá rẻ tưởng hổ trợ nào ngờ bọn gian,1,1,0,1,0
rất hữu ích tiện lợi đặt hàng online giá siêu rẻ nữa,0,1,0,0,0
nhanh lẹ tốt,0,0,1,0,0
hiểu sao cùng 1 cửa hàng các sàn sàn zalada giá cao hơn mấy sàn khác giá cao hơn rất nhiều cùng cùng 1 sản phẩm cùng 1 cửa hàng mấy mã giảm không rõ ràng hoặc cửa hàng không ghi rõ ở đâu tìm rat khó khăn,1,1,0,1,0
hai qua haha,0,0,0,0,0
không hài lòng cửa hàng tự hủy đơn,0,0,0,1,0
giao hàng như c bảo m10 về mãi bây giờ11 vẫn không thấy,0,0,1,0,0
ship giờ đắt hơn shopee rồi,0,1,1,1,1
làm ăn chán,0,0,0,0,0
tuyệt vời,0,0,0,0,0
cửa hàng tôi rất thích,0,0,0,1,0
tôi cho 4 sao,0,0,0,0,0
hay shopee đỉnh,0,0,0,1,1
mình được con điện thoại ngon rẻ,1,1,0,0,0
shoppe uy tín giao hàng nhanh hàng đúng với ảnh giá cả rẻ hơn là mua ở chợ nhiều,0,1,1,1,0
hàng giao nhanh đúng hẹn thấy uy tín rồi,0,0,1,0,0
làm ăn phát chán shopee lazada đặt hàng bữa trước bữa sau là có ông tiki hẹn tới hẹn lui đợi cả tháng rồi tự hủy luôn đơn hàng của người ta,0,0,1,1,1
dùng s23 ultra nhưng lần nào vào ứng dụng cũng chỉ lướt đk vài phút là đơ ứng dụng không phản hồi muốn ủng hộ mà phần mềm tệ quá thay coder đi bao năm vẫn bị,1,0,0,1,1
ok cài đặt được,0,0,0,0,0
trả hàng đăng video khui hàng không được gặp shopee là xong xuôi rồi,0,1,0,1,1
đúng là tiki gì cũng có tìm thuốc lá điện tử mỏi cả tay mà không thấy hay thật,1,0,0,0,1
chữ giao diện thì nhỏ tí tí mày làm app để cho ai xem tài khoản thì méo có xem được ngày tạo bao nhiêu cửa hàng thì méo xem được số nó tên gì tạo lâu chưa giao diện xấu hoắc,0,0,1,1,1
hàng vừa ý đúng như cảo cáo ship bơ giao hàng vui vẻ đánh giá cho 5 sao lần sau ủng hộ tiếp,0,1,1,0,0
cái app như qq hoàn tiền về méo sử dụng được,0,1,0,0,1
ứng dụng này rất hay,0,0,0,0,1
ít tiền mua đồ tiện hơn,1,1,0,0,0
quá tốt vừa rẻ vừa chất lượng 10 điểm,1,1,0,0,0
mọi thứ đều tốt,0,0,0,0,0
từ khi tải ap này tôi tốn tiền quá không,0,1,0,0,0
hơi đầu tư,0,0,0,0,0
giao hàng lâu hàng sẵn mà giao như hàng oder,0,0,1,0,0
hàng bthg thì gưit nhanh lắm tới hàng người ta săn sale được thì báo bên nước ngoài 2 tuần mới được lấy tới lúc tới ngày nhận hàng thì báo hủy hề hước vc,1,1,1,0,0
giao hàng nhanh đóng gói cẩn thận 5sao,0,0,1,0,0
dạo này giao hàng quá lâu về trạm giao hàng sáng 9 4 mà dự kiến giao 14 4 6ngày đó để làm gì vậy trong khi đơn hàng ban đầu giao dự kiến 10 4 riết chán chả muốn mua không có cải tiến gì cả,0,0,1,0,0
tôi rất vui khi có shophee để mua sắm thứ gì mà không cần phải đến xã mà chỉ cần chờ hàng đến ngày,0,0,1,1,0
app xóa tài khoản vì bên bán hàng họ giao hàng không đúng mình đt yêu câu hoàn tiền app đt thông báo tài khoản bạn sẽ bị khóa vì đơn hàng đó không được hoàn trả mà cứ yêu cầu hoàn trả lại 10 đơn hàng mà app xóa tài hoản,0,1,1,0,1
hàng thiếu chất lương kém không được trả hàng shipper thái độ,0,0,1,1,0
một ứng dụng mất dạy cho chúng mày một sao là nhiều lắm rồi mọi người không nên tải ứng,0,0,0,0,1
acc mới lập đã bị lỗi xong gỡ lỗi r lại lỗi tiếp quá tệ,1,0,0,0,1
lâu 1sao,0,0,1,0,0
app tuy giá tốt giao cũng nhanh nhưng hệ thống nhập sai số điện thoại của khách làm shipper không liên lạc được với khách hàng không phải 1 lần mà đã 3 lần số cuối 990 mà ghi 690 số cuối 466 mà ghi 496 số cuối 149 mà ghi là 749 mong hệ thống tiki khắc phục lại,1,1,1,0,1
hay tiện lợi nha,0,0,0,0,0
đánh giá xàm chấm điểm không công bằng,0,1,0,0,0
app hữu ích chúc ngày càng phát triển hiện muốn vay thì vô trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm bảo vay tốt nhất luôn nhận 9tr900 dễ phí cực tốt do em đang thiếu chỉ tiêu sắp bị cho nghỉ việc về app này cửa hàng từ chối giao hàng chưa chịu fix lỗi đơn hàng đặt sau 3 ngày hệ thống không thể tự động hủy đồng thời sản phẩm đó bị cấm bán trong 6 tháng tình trạng này tui đăng lừa đảo bán sản phẩm 1k làm mất uy tín lazada 1 cách dễ dàng ép qua shopee mua,1,1,1,1,1
mình hay quên mật khẩu mà mỗi lần mua là bắt đăng nhập lại vô cùng phiền phức,0,0,0,0,1
như bùi,0,0,0,0,0
có xu để mua đồ luôn nhé,1,1,0,0,0
đang trại nghiềm,0,0,0,0,0
ứng dụng càng cập nhật thì càng có nhiều lỗi vặt phản hồi chậm đơ chức năng hỗ trợ chỉ chat được với tổng đài tự động còn yêu cầu gặp tổng đài viên thì cho chờ cả buổi cũng không thấy đâu hệ thống liên tục báo reconnect dịch vụ càng ngày càng đi xuống,1,1,1,1,1
shopee bị gì vậy muốn đặt hàng mà kh được r tải bộ chỉ để tôi xem hàng thôi à,0,0,0,1,1
ổn áp không bị đào lửa,0,0,0,0,0
rất xuất xắc,0,1,0,0,0
rất tiện lợi cho việc đặt hàng,0,0,0,0,0
không mua được,0,0,0,0,0
làm ơn đổi đơn vị vẩn chuyển giùm,0,0,0,0,0
tốt chất lượng nhanh chóng,1,0,1,0,0
làm ăn tệ giao hàng lâu ngày seo thì tài khoản nào cũng có voucher riêng tài khoản mình thì không ủa sao lạ vậy thấy họ nhiều xu cái chơi kỳ vậy tệ hại nói chung là quá tệ,1,1,1,0,0
khó sử dụng thà tốt nhất kh nên tải nhá mg nên sử dụng shopee mall với tik tok cửa hàng là tốt nhất nhá mọi ng,0,0,0,1,1
tệ gửi yêu cầu hoàn tiền kèm video khui hàng làm bằng chứng cửa hàng gửi thiếu hàng mà bị từ chối yêu cầu do không đủ bằng chứng sau đó đơn hàng tự động chuyển qua trạng thái đã nhận không có nơi khiếu nại không uy tín,0,1,1,1,0
có 2 sim đăng ký cả hai đều bị khoá tài khoản xong gọi cskh del giúp được gì bảo sao thua shoppe,0,0,0,1,0
shopee dùng rất ổn 5sao,1,0,0,1,1
không làm gì cũng khóa tk mấy cái acc vừa mới đăng ký cũng khóa luôn,1,0,0,0,0
đề nghị tiki thêm khung thời gian giao hàng lúc ở nhà thì không giao lúc bận đi làm hết rồi thì lại giao hàng quá mệt mỏi phải trông ngóng chờ hàng,0,0,1,0,1
giao hàng nhanh sản phẩm chất lượng,1,0,1,0,0
huhu lúc đặt app ghi giờ giao dự kiến là khi nào thì tiki giao trong khoảng đó đi ạ mình đâu đặt giao nhanh đâu mà giao sớm hơn dự kiến tận 2 ngày lúc đặt mình đã canh thời gian dự kiến phù hợp với thời gian mình rảnh rồi không phải lúc nào giao lệch ngày quá cũng tốt đâu ạ phiền lắm ngay lúc mình bận nên giao tùy khách hàng nữa á chút góp ý nhỏ,1,0,1,0,1
chơi game kiếm xu với ladawas cho tốn thời gian đến khi mua hàng thì giá trên tận trời mây trừ ladawas cũng còn cao chơi game thì muốn có ladawas phải mua hàng mới có chơi game tặng quà thì cái kẹp đáng giá 10k thì phí ship 42k lừa đảo người dùng mọi mặt tệ tệ tệ thua xa shoppee không có giảm giá xu mà vẫn giá rẻ,1,1,1,1,0
chưa bao giờ thất vọng như v order thừ 23 9 13 10 hàng vẫn nằm ở kho không gửi đi shoppe lazada mình order sau mà họ đã đến từ lâu rồi và những cuộc gọi hỗ trợ vẫn chỉ có 1 câu trả lời chờ 14 đến 20 ngày thanh toán hết rồi mà phải chờ mỏi mòn như vậy đâu sẽ là lần cuối cùng tôi sử dụng tiki bye,0,0,1,1,1
shopee bị lỗi code rồi mọi người nhớ đừng có cố gắng cheat mã nữa từ bỏ đi,0,0,0,1,1
tốt lắm,0,0,0,0,0
mong tiki thêm chức năng thay đổi hình avatar,0,0,0,0,1
tuy có rất nhiều đồ dùng được giao bán nhưng cũng có nhiều đồ không được giao bán và cũng không có,1,0,0,0,0
tôi rất hài lòng,0,0,0,0,0
thuê quảng cáo lắm thế,0,0,0,0,0
quá vip,0,0,0,0,0
quản lý bằng ai ngu hết sức mình mua cái card vga cũ xong hỏi cửa hàng bảo hành bao lâu thì thấy được coa 1 tháng nên mình hủy đi mua mới ở cửa hàng khác thì bị khóa tk do lạm dụng mã km,1,0,1,1,0
hài lòng,0,0,0,0,0
tạo mấy cái tài khoản nào là gmail fb với sđt vẫn chả đăng nhập được chán thật sự,0,0,0,0,1
rất tốt cho 5 sao,0,0,0,0,0
có mã nhưng không áp được muốn ăp mã mà cứ mã này này của bạn đã hết hạn đổi bao nhiêu là nick nhưng nick nào cũng vậy,1,0,0,0,0
yêu cầu shopee thắt chặt hơn dạo này có nhiều nick ảo gửi tin nhắn kèm các đường link không rõ nguồn gốc cho tôi và tôi cảm thấy rất phiền,0,0,0,1,1
lần thứ 3 mua đồ ở đây bị treo đầu dê bán thịt chó quá thất vọng nên không xài app này nữa,1,0,0,0,1
bị lỗi vi phạm dù 3 tháng đặt 1 lần không dùng được choie xử lý đi ạ,1,0,0,0,1
rất hài lòng về sản phẩm để,1,0,0,0,0
tải vì có hat,0,0,0,0,0
hàng nhận bị trầy gửi yêu cầu đổi hàng từ 14 11 2021 đến 15 11 nhận phản hồi từ tiki là sẽ thu hồi nhưng tới 26 11 gửi thêm khiếu nại rồi tới nay là 01 12 hoàn toàn không có động thái gì thêm từ tiki dù shipper vẫn qua lại giao hàng bình thường tiki viện cớ là dịch bệnh không thu hồi thực chất là không giải quyết cho khách,0,0,1,1,1
cho voucher nhưng không sử dụng được lúc đầu thì giảm giá lắm mà bấm vô mua thì giá trên trời bọn buôn bán lừa đảo,0,1,0,0,0
mã giảm giá nhiều,0,1,0,0,0
cũng ok,1,0,0,0,0
rất đáng giá,0,1,0,0,0
thích quá,0,0,0,0,0
sóp pe tốt hơn,0,0,0,0,0
tự động hủy hàng mà phải đợi 3 4 ngày mới trả tiền lại uy tín mới cho 5 sao mà tiki mắc quá không nên tải về nha mn,1,1,1,0,1
phương thức thanh toán khi nhận hàng của t vứt cho chó ăn r à bt t đổi lâu lw không app ra s,0,0,1,0,1
hiện tại cũng ổn sau này chưa biết,1,0,0,0,0
mặc dù về cơ chế xu không được tốt nhưng thôi không sao thi thoảng được pee tặng mã giảm giá cũng ngon lành r _update shope giảm xu điểm danh hàng ngày r tôi chán quá không muốn vào app luôn,1,1,1,1,1
tìm tài liệu trên gg mà cứ nhảy qua thằng này thôi lầm thứ n xóa app rồi,0,0,0,0,1
như l,0,0,0,0,0
gì mà ngày gửi cả trăm cái thông báo khó chịu vãi cực kì,0,0,1,0,0
khuyên thật đừng có tải nếu không muốn hối hận app dỏm lắm pr thì thấy hay lắm,0,0,0,0,1
làm ơn quản lý bên kho vận chuyển dùm cái bị lấy hàng xong giao thùng không,0,0,1,0,0
có tặng 3 món miễn phí hài lòng mặc dù miễn phí nhưng đóng gói rất cẩn thận bất ngờ 0,0,1,1,0,0
có fri síp không ta,0,0,0,0,0
bên tiki áp mã giảm giá rất khó hiểu mong sao làm như bên lazada và shoppe hoặc sendo mình mua hàng rất nhiều nhưng bên tiki rất khó lấy mã nếu lấy được cũng khó sử dụng nhiều mặt hàng mình muốn mua nhưng không áp mã được rất là rườm rà,1,1,0,1,1
tốt,0,0,0,0,0
tuyêt vơi,0,0,0,0,0
không bằng shopee phục vụ thì kém cửa hàng shopee tốt vãi lazada ship thì thái độ giao chậm chịu,0,0,1,1,1
app rất tốt,0,0,0,0,1
ứng dụng lỗi hệ thống rồi vào không được,0,0,0,0,1
không nhận được xu,0,1,1,0,0
thấy miễn phí cho không mà không biết thiệt hay giả,0,1,0,0,0
kha hư u i ch giao ha ng nhanh,0,0,1,0,0
mua hàng được kiểm tra 10 đỉm,0,0,0,0,0
giao hàng chậm 1 sao,0,0,1,0,0
cửa hàng chăm sóc khách hàng kém mọi người đừng nên mua ở tiki hãy mua nơi nào bạn thấy hợp lí hơn nha khuyên thật chất lượng không có đâu ra tiệm tự lựa ok hơn,1,0,0,1,1
riết hết muốn mua đồ trên lazada tài khoản tự nhiên bị không lấy xu điểm danh được điện hỏi thì bảo bị mạng internet này nọ trong khi shopee vẫn dùng được bình thường không muốn cho xu nữa thì dẹp mẹ cái app đi bán mắc hơn chỗ khác mà app còn bị lỗi nữa kêu thoát ra khỏi động lại nó khóa mẹ tài khoản của người ta lấy lí do hoạt động bất thường,1,1,0,1,1
ok good,0,0,0,0,0
gặp shipped nvc h m giao ở ts th lấy mất đơn báo đã nhận hàng shopee không có hướng giải quyết mong muốn sẽ không sử dụng nữa,0,0,1,1,1
quá tệ đăng nhập người mới không mua được hàng không thể khắc phục mã choice cho người mới,1,0,0,0,1
có phiếu giảm giá 100k mà tự nhiên đến ngày hôm nay nó mất tiêu cho dù hôm nay là ngày được sử dụng,0,1,1,0,0
mua oke,0,0,0,0,0
làm ăn như cut đặt cgi cũng đến nơi rồi thì báo hoàn về ng bán,1,0,0,0,0
